Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
exon	hsa04120	Ubiquitin mediated proteolysis	124/5156	131/6040	0.000628942801342566	0.0435178259055287	0.0358562883701178	118424/10277/26232/991/10401/55585/64326/57448/55120/64682/10477/8452/9320/140739/7428/7325/7324/7318/9039/868/25847/9616/29945/3093/55236/25898/8916/7323/10393/55294/6502/26272/4214/1161/6500/7320/8697/7322/23291/378884/9820/51465/5071/51619/57154/7328/8454/9690/23221/55284/6921/11059/51366/54926/246184/29882/8453/7321/9886/26091/8945/7189/1643/9246/27339/1642/84447/330/329/8065/9354/867/4193/7334/89910/51434/26259/51433/8451/8881/7337/8924/4734/8925/8554/5371/92912/55070/10273/7329/23295/6477/11060/7326/672/996/65264/4591/64750/63893/9021/51529/9063/23327/997/51343/51588/10054/10055/27338/9040/22888/83737/11065/7327/23759/9978/4281/7317/10075/90293/7319/8450/331	124	KEGG	DLPFC and HIPPO differential development
exon	hsa04919	Thyroid hormone signaling pathway	104/5156	109/6040	0.000695172937787998	0.0435178259055287	0.0358562883701178	5293/2475/842/54361/6548/3065/6513/8503/5567/4893/476/4853/477/480/6258/481/5208/10000/8648/3685/6772/84812/5894/8850/7068/5333/1499/2932/5291/483/116931/5290/5295/8841/4855/10231/117247/3066/5350/60/10499/90390/4609/9442/6256/4851/5214/51196/3265/5331/572/595/9440/486/53919/4193/488/23389/2308/29079/9882/652/3091/1734/207/5330/5604/25942/7249/5170/1387/5579/5595/5336/482/7157/9611/5469/9862/7067/2648/113026/3690/9969/5578/71/10025/5605/5566/4854/5296/208/478/5582/23236/5332/6714/5335/8202/1827/2033/9282/9968/6567	104	KEGG	DLPFC and HIPPO differential development
exon	hsa00562	Inositol phosphate metabolism	69/5156	71/6040	0.00108573074189761	0.0562336176003947	0.0463333994017041	9651/5293/3633/8394/5298/5287/3631/3628/200576/84812/3635/64419/5333/22908/5291/23007/5290/55300/8821/8871/5294/9108/3612/8395/64768/138429/56623/5305/253430/9562/5728/51196/55361/22876/3632/5286/5331/3636/8898/7167/5288/79837/9107/4329/3705/5330/3706/10423/5336/51763/8396/113026/9110/3613/5289/23396/51477/80271/23236/5332/5335/8867/5297/8897/27124/55613/4952/4534/8776	69	KEGG	DLPFC and HIPPO differential development
exon	hsa00310	Lysine degradation	56/5156	57/6040	0.0012576208409034	0.0562336176003947	0.0463333994017041	5351/7799/9869/55870/223/23127/3030/79823/6419/29072/5352/1962/7468/3033/80854/51166/501/64324/85007/10919/39/4967/8985/55904/10157/2146/58508/54904/219/79813/79723/55753/1892/8424/51111/38/4297/8085/217/23067/387893/83852/1743/84193/123688/9739/224/51268/2145/84444/2639/79709/9757/84787/6839/55217	56	KEGG	DLPFC and HIPPO differential development
jxn	hsa04919	Thyroid hormone signaling pathway	108/5355	109/6040	2.68918076735542e-05	0.00821855539219515	0.00597009572797764	5293/3065/5567/476/477/480/481/5208/2475/842/54361/6548/6513/8503/4893/4853/6258/10000/5214/51196/5331/595/9440/3265/572/486/53919/4193/488/3845/23389/2308/29079/9882/3091/652/1734/207/5604/5330/25942/7249/5170/5579/5336/1387/5595/7067/3690/5578/7157/9611/5469/9862/2648/113026/9969/71/5296/5582/10025/5605/5566/4854/208/478/8648/3685/84812/6772/23236/5332/6714/5335/8202/1827/2033/5594/8850/1499/483/116931/5290/5894/7068/5333/2932/5291/5295/8841/117247/5350/2099/4855/6257/10231/3066/60/6009/90390/4609/10499/6256/9442/4851/9968/6567/9282	108	KEGG	DLPFC and HIPPO differential development
jxn	hsa04072	Phospholipase D signaling pathway	130/5355	133/6040	9.50044536548568e-05	0.00821855539219515	0.00597009572797764	5293/5737/8394/2205/2207/26052/5321/375/2475/8503/8613/23566/4893/6464/10000/8525/5331/3265/22800/9846/2915/80310/1606/5781/57121/3845/10411/112/552/4254/160851/10161/196883/6655/207/8681/5604/5330/283748/399694/7249/113/5336/115/5595/5338/8526/5578/8877/146850/23533/10672/9267/1785/5296/9266/56848/8612/25759/23396/5605/3643/9170/208/8605/6237/5899/11069/8527/109/6654/23236/5332/5335/2778/56894/27128/5594/5155/2917/2912/22808/5290/5894/387/111/5291/5337/1608/5156/3815/3576/1950/2549/1609/56034/108/5295/2149/8611/5159/2911/10554/2914/2534/56895/5898/107/1956/2913/5294/5154/2768/9265/1607/2918/9162/6009/55326/2185/114/8395/6850/1759/53358/1902/7248/5900/10555/2846	130	KEGG	DLPFC and HIPPO differential development
jxn	hsa04510	Focal adhesion	185/5355	192/6040	0.000101002114554252	0.00821855539219515	0.00597009572797764	5293/998/5906/63923/3915/3918/4660/824/1298/8503/10451/8515/6464/7059/7143/3914/10000/5599/7414/5728/1793/8516/3688/3611/55742/7423/595/330/329/3265/572/5499/5058/80310/894/5908/7450/1280/3695/3678/3679/4659/3479/5501/5829/1284/2321/1282/394/6655/87/207/7057/56924/106821730/83660/5604/3480/399694/22801/5923/5170/5579/29895/5595/91807/9564/2064/3690/3675/5578/3691/5881/1398/7448/3674/1277/1101/71/10627/103910/3909/284217/6093/596/7409/5296/81/10298/7408/5582/25759/23396/208/54776/5500/3655/3676/3685/1285/9475/6654/2335/1286/1293/10398/6714/1299/57144/3911/1291/1292/1399/29780/64098/5594/5880/5155/3680/1499/2317/5290/5062/5894/3913/387/2932/4638/3693/5291/4636/5156/3381/6696/1950/3791/5602/56034/7424/3672/3673/5295/7060/1729/5159/5601/7422/3908/340156/7148/896/1297/2534/3910/7058/5879/3696/1956/1278/858/857/4233/2318/7791/5154/60/58498/3082/5649/3912/673/5747/10319/7094/53358/3371/2889/7410/1287/5063/331/2277/2002/1288/2316	185	KEGG	DLPFC and HIPPO differential development
jxn	hsa04810	Regulation of actin cytoskeleton	184/5355	191/6040	0.000110295049841985	0.00821855539219515	0.00597009572797764	5293/998/8394/4660/1131/6548/10163/8503/10451/4893/8515/128239/10092/55740/7414/1793/8516/5305/3688/2253/2263/54961/23365/3265/22800/1128/1072/5499/5058/80310/5962/3071/79837/3845/3695/3678/3679/4659/54434/10094/5501/5829/2254/221178/8874/81624/624/1073/6655/87/1133/56924/106821730/2252/5604/8826/23191/22801/29895/3683/3684/3687/5595/91807/9564/3690/3675/3691/10458/5881/1398/3682/4628/28964/85464/8396/3674/10672/71/10627/103910/6093/27006/10297/7409/5296/81/10298/9138/79784/23396/5605/6237/54776/5500/50649/3655/3676/3685/10152/200576/10109/9475/375189/6654/10787/2335/10398/6714/57144/7074/3689/1399/3985/5594/4627/5880/5155/10093/55845/3680/22808/5290/5062/5894/387/4638/3693/5291/5217/4636/2261/5156/2250/1950/2247/56034/3672/3673/5295/10788/2149/324/26999/8817/2264/2255/929/1729/2246/5159/340156/8936/7430/5879/85477/3696/1956/3984/10095/5154/2768/60/58498/8976/673/8822/26281/2260/5747/8395/89846/2934/81873/7410/7114/369/7454/4478/1730/5063/2245/9459/9087	184	KEGG	DLPFC and HIPPO differential development
jxn	hsa04070	Phosphatidylinositol signaling system	94/5355	95/6040	0.00013128682735136	0.00821855539219515	0.00597009572797764	163688/5293/8394/3633/8503/5298/5287/5728/51196/55361/22876/3632/5305/253430/8525/5331/3636/5286/8898/5288/1606/79837/3709/160851/9107/801/808/90809/3705/3706/5330/9677/91860/5579/5336/10423/8526/5578/51763/8396/113026/9110/3613/5289/5296/80271/5582/23396/3631/3628/200576/84812/3635/8527/805/8760/23236/5332/5335/8867/8897/27124/5297/3708/64419/22908/5290/5333/51447/9807/5291/1608/55300/1040/1609/8821/5295/23262/3710/8871/117283/1607/9162/9108/54928/3612/55529/8395/64768/56623/4952/4534/8776/55613	94	KEGG	DLPFC and HIPPO differential development
jxn	hsa05200	Pathways in cancer	437/5355	468/6040	0.000255021202216391	0.013303606048955	0.00966396134714743	163688/5293/998/3065/3595/1647/5567/2773/2948/2946/2944/2949/7482/3570/3915/3918/83593/7188/7042/1855/2782/388585/57449/2475/842/7709/54361/1441/26508/6513/8643/8503/3716/5733/2787/23566/2947/4893/4853/405/7170/9826/6258/7175/5743/3914/7483/2786/2271/10000/5979/5599/5728/355/4791/51684/9446/119391/6934/840/3601/3688/8453/6387/8031/8030/29119/818/1147/2253/2263/1488/1643/2785/7423/5331/6199/2950/4041/595/330/329/7704/867/23365/3265/7189/6688/572/10235/5970/7481/8322/2113/81029/894/2784/1027/4257/6667/1017/2735/4193/317/7184/7296/57121/4040/3845/112/7480/6773/6778/1019/4254/3479/2254/675/8900/5925/1284/2322/2308/10161/1910/1282/54331/3091/2353/801/808/624/7187/196883/112399/4792/6655/652/2100/4149/7043/9252/3320/207/3714/5888/54567/2252/5604/4088/5371/9915/3480/10125/5330/10681/23604/91860/374654/5579/3566/113/4313/999/5336/8312/51764/6923/1387/115/5595/1728/9618/2064/5914/6776/7484/3675/6198/5578/332/5881/1398/1856/7157/4843/3728/6777/6774/3674/7473/10672/8313/10928/3909/4089/1630/284217/6093/4087/596/27006/10297/4616/5296/898/10683/9138/581/2323/5582/2788/1613/5605/9817/2057/5566/4854/3718/3594/9170/115727/208/7040/94235/27113/8648/25780/27436/2034/4436/2956/1496/83439/10018/5899/2736/3655/3685/841/80326/1285/9475/109/238/6654/805/7039/7849/4780/6772/6775/7855/2335/1286/650/23236/5332/5335/6789/8202/2778/182/598/1869/3911/3455/3454/861/1399/613/3162/1439/9978/2033/637/10587/5594/653689/5880/5155/7477/7428/5468/5915/7048/4292/1499/2771/26060/4286/10342/3592/5290/1857/3280/3568/5894/7476/3913/387/11186/7474/2932/111/114112/5291/2122/5337/59345/2261/5156/3815/3576/2250/4790/1950/2247/4258/3600/64399/1909/1487/5602/51176/817/7424/836/108/3575/6502/5734/3673/5295/51426/2149/4437/324/6932/7478/1495/8817/2264/2255/3572/6500/2246/1436/5159/815/5601/1871/5467/1026/5292/7422/3326/23493/3908/2099/4855/6257/578/896/2938/2941/3910/3066/3459/28514/5879/3569/5898/107/1956/2770/2791/2783/4233/51384/6608/8454/5154/2768/54205/2737/816/3082/1021/3912/7472/673/6469/8822/7976/3551/8323/4609/26281/2260/6921/3574/23462/862/9134/114/5747/3717/1612/1164/10912/7046/2790/25/10319/6256/7186/2776/5727/1902/7185/5900/4851/1438/3563/369/367/2846/1287/3597/331/8517/2277/2002/11040/3561/1288	437	KEGG	DLPFC and HIPPO differential development
jxn	hsa01521	EGFR tyrosine kinase inhibitor resistance	78/5355	79/6040	0.000781302472877018	0.0334334458492258	0.0242866127574669	5293/3570/2475/8503/3716/4893/6464/10000/5728/2263/6199/3265/572/80310/2065/3845/3479/2621/6655/207/5604/3480/399694/5579/5336/5595/4763/2064/6198/5578/6774/596/5296/558/581/5582/25759/5605/208/10018/9470/6654/7039/6714/5335/598/5594/5155/5290/5894/2932/5291/2261/5156/1950/2247/2549/3791/1977/56034/5295/253314/9542/5159/7422/2309/3569/1956/4233/5154/3082/673/3084/1978/3717/6194/53358/369	78	KEGG	DLPFC and HIPPO differential development
jxn	hsa00310	Lysine degradation	57/5355	57/6040	0.00101252777860719	0.0334334458492258	0.0242866127574669	5351/7799/9869/55870/223/23127/79723/55753/1892/8424/38/4297/51111/217/23067/387893/8085/83852/1743/84193/123688/9739/224/51268/2145/84444/2639/79709/9757/84787/79823/3030/6419/29072/5352/1962/7468/3033/80854/51166/93166/64324/501/85007/39/10919/4967/55904/8985/10157/2146/58508/54904/219/79813/6839/55217	57	KEGG	DLPFC and HIPPO differential development
jxn	hsa05165	Human papillomavirus infection	269/5355	286/6040	0.00110696671153664	0.0334334458492258	0.0242866127574669	9636/5590/5293/998/3065/10207/5567/7482/148327/63923/3915/3918/9641/5525/1855/388585/2475/23352/54361/26508/1298/8503/3716/4893/4853/8515/7059/7143/5743/3914/7483/10000/5728/355/6934/55844/8516/3688/56288/1147/90993/5526/6199/10312/595/472/3265/572/5970/7481/1740/8322/5519/81029/894/1027/1017/29110/4193/23545/7450/7132/1108/3845/51564/1280/7480/3695/3678/3679/6773/1019/5829/8638/8900/5925/1284/2308/1282/10379/64398/5663/5700/5527/7187/55012/6655/5529/207/7057/5604/7337/22801/5315/7249/5934/50855/8312/1387/5595/8717/3996/535/7283/27175/7484/3690/3675/6198/9368/3993/3691/1856/7157/84667/7448/10014/3674/7473/1277/1101/8313/5986/3909/284217/84552/10297/5296/898/581/5518/5605/7297/5566/4854/208/3661/83439/3655/3676/3685/841/1385/80326/1285/5610/6654/6772/7855/2335/1286/1293/55502/9759/2778/1299/182/1869/5933/3911/3455/3454/4599/1291/1292/2033/5594/4242/7477/83933/79885/3680/1499/5523/5584/5290/1857/3280/10474/5894/7476/3913/7474/9223/2932/3693/5291/545/1739/3516/3381/6696/4790/1950/5522/890/55534/836/5734/3672/3673/5295/7060/324/6932/7478/9794/3659/8841/5521/1452/5159/3134/3105/3133/1026/5528/7422/23493/3908/9519/6908/3107/3106/7148/4855/578/896/1297/3910/3066/7058/3955/9734/3696/9586/1956/1278/51384/1021/5649/3912/7472/64764/50617/6009/5520/7976/1978/3551/8323/5516/23462/9134/5747/23513/4799/10319/3371/7248/4851/10013/1741/1287/8517/28227/55869/1288/10134	269	KEGG	DLPFC and HIPPO differential development
jxn	hsa01200	Carbon metabolism	104/5355	107/6040	0.00124198963654883	0.0334334458492258	0.0242866127574669	9563/5226/34/26227/6391/2023/4524/6390/2271/5214/80201/3098/5223/387712/55753/2746/2805/1892/6888/847/26007/38/1737/6392/5091/10873/2597/7167/2026/5213/6472/113675/35/1431/10993/5095/2098/8803/1743/4329/3419/5315/83440/3418/226/84706/283871/2806/2653/2027/6470/230/4200/25796/2821/4190/3099/22934/6120/1373/3030/84693/8802/26275/3417/55902/3420/84532/5211/50/132158/5096/275/7086/5162/8801/1962/128/6389/3101/39/4594/4199/4967/4191/1738/5224/2645/5723/2875/48/29968/414328/2731/2203/229/5634/5160/9104/5230/8277/3421/2539/8789	104	KEGG	DLPFC and HIPPO differential development
jxn	hsa05212	Pancreatic cancer	73/5355	74/6040	0.00135388149476082	0.0334334458492258	0.0242866127574669	5293/998/1647/7042/2475/842/8503/3716/10000/5599/1147/1643/6199/595/572/5970/3845/1019/675/5925/7043/207/5888/5604/4088/5595/2064/6198/5881/7157/6774/10928/4089/4087/4616/5296/581/208/7040/5899/7039/6772/598/1869/5594/5880/7048/5290/5894/5291/5337/4790/1950/5602/5295/51426/5601/1871/1026/7422/578/5879/5898/1956/1021/673/3551/10912/7046/5900/369/8517/9459	73	KEGG	DLPFC and HIPPO differential development
jxn	hsa04218	Cellular senescence	142/5355	148/6040	0.00137698084051204	0.0334334458492258	0.0242866127574669	163688/5293/5928/1647/204851/83593/9261/7042/824/2475/8503/4893/286826/10000/983/23411/90550/7417/5728/8945/5532/10114/823/5883/595/472/1111/3265/22800/5970/5499/4361/2113/894/1017/4193/144715/2305/3845/3709/1019/59341/5501/8900/5925/2308/4776/91750/801/808/677/7043/207/9133/5604/4088/54822/91860/7249/5934/1874/4775/5595/5606/5608/7157/4772/4087/4616/5296/898/5605/208/7040/6237/5500/805/5534/3552/4605/1869/5933/4773/5594/11200/6300/5600/3708/7048/776/22808/5290/5894/993/5291/545/3576/4790/291/132660/5530/890/5481/5295/891/10111/8878/5810/7416/23291/1871/3134/3105/3133/3710/1432/5603/1026/2309/3107/3106/896/10758/3569/5054/3486/3364/1021/28996/6009/5533/1978/7419/1875/4609/4683/9134/10912/7046/7248/85417/293	142	KEGG	DLPFC and HIPPO differential development
jxn	hsa04360	Axon guidance	166/5355	174/6040	0.00138860957201257	0.0334334458492258	0.0242866127574669	5590/5293/998/2046/2048/22854/2773/1944/1942/64218/23380/54361/8503/4893/10500/5362/55740/219699/57715/3688/8829/56288/6387/5532/818/6585/3983/3611/29984/54961/23365/64221/3265/57689/1072/5058/7225/81029/57522/10154/5781/3845/27289/59277/54434/7223/1948/4776/1073/56924/106821730/80031/10509/2242/8482/4917/50855/4775/5336/5595/1949/5578/5881/85464/1630/6093/84552/1943/5296/10298/10501/6237/56896/10505/8440/5163/659/9475/5534/54910/2043/25791/6714/5335/57144/4773/655/3985/5594/5880/23654/6405/2771/7869/6092/2042/285220/91653/5361/2047/4690/7220/5290/2049/5062/9901/5894/5364/387/56920/7474/6091/2932/54437/6259/5291/9353/658/84448/2044/8633/5530/817/7222/5295/5921/22885/90249/9037/57556/815/6586/2045/2534/5879/3984/2770/4233/6608/2051/816/10512/9723/10371/223117/2050/64101/91584/1020/6469/5533/1808/7976/137970/5747/5998/25/84628/10507/5727/1947/5063/5365/55558/7224/3897	166	KEGG	DLPFC and HIPPO differential development
jxn	hsa05222	Small cell lung cancer	87/5355	89/6040	0.00161025734474022	0.0347626927759892	0.0252521998978096	5293/1647/3915/3918/7188/842/7709/8503/6258/5743/3914/10000/5728/3688/1147/1643/595/330/329/7189/5970/1027/1017/317/1019/5925/1284/1282/7187/4792/4149/207/9618/3675/7157/4843/3674/3909/284217/596/4616/5296/898/581/208/3655/3685/1285/2335/1286/598/1869/3911/5915/5290/3913/2272/5291/4790/836/6502/3673/5295/51426/1871/1026/3908/6257/578/3910/54205/1021/3912/3551/4609/9134/5747/1164/10912/10319/6256/7186/7185/1287/331/8517/1288	87	KEGG	DLPFC and HIPPO differential development
jxn	hsa00562	Inositol phosphate metabolism	70/5355	71/6040	0.00187913391221255	0.0347626927759892	0.0252521998978096	9651/5293/8394/3633/5298/5287/9562/5728/51196/55361/22876/3632/5305/253430/5331/3636/5286/8898/7167/5288/79837/9107/4329/3705/3706/5330/5336/10423/51763/8396/113026/9110/3613/5289/80271/23396/51477/3631/3628/200576/84812/3635/23236/5332/5335/8867/8897/27124/5297/64419/22908/5290/5333/5291/23007/55300/8821/8871/5294/9108/54928/3612/8395/64768/138429/56623/4952/4534/8776/55613	70	KEGG	DLPFC and HIPPO differential development
jxn	hsa04520	Adherens junction	70/5355	71/6040	0.00187913391221255	0.0347626927759892	0.0252521998978096	998/5792/10163/117178/7414/6934/56288/29119/10580/5795/1500/5818/5777/5787/10810/4008/87/4088/8826/3480/7082/999/1387/5595/1459/51701/2064/10458/5881/71/5797/4089/7525/4087/81/5819/3643/52/1496/83439/9855/6714/6615/5770/1457/2033/5594/5880/7048/1499/25945/387/51176/2241/6932/1495/1460/4301/6885/8936/2534/5879/1956/4233/60/8976/2260/6591/7046/7454	70	KEGG	DLPFC and HIPPO differential development
jxn	hsa04142	Lysosome	113/5355	117/6040	0.00188806957569271	0.0347626927759892	0.0252521998978096	533/58511/2517/7805/5538/6272/10717/1520/1513/2629/5660/26985/3988/6609/10312/1200/53/8722/1075/23545/4074/4891/967/2799/79158/23457/1203/11154/8906/10577/2581/5641/23431/3073/1512/8120/10239/84572/527/23659/51172/9516/23062/1201/9114/164/2588/535/4669/1213/22901/2548/23163/6448/4864/57192/8907/8943/10053/54/4125/1777/9476/6556/9741/130340/5476/1522/26088/8218/162/4668/410/285362/2720/3373/3425/950/4126/256471/1519/175/3074/1176/2760/8546/411/1212/9374/3482/4758/26503/8763/9179/1174/2990/50617/10947/138050/55353/1508/427/9583/51606/1211/1514/1515/20/537/8905/2717/3920/3423	113	KEGG	DLPFC and HIPPO differential development
jxn	hsa04910	Insulin signaling pathway	122/5355	127/6040	0.00262035473849797	0.0438864093024458	0.0318798197724173	163688/5590/5293/5792/5563/5567/2475/8503/8569/4893/5565/6464/10000/5599/80201/3098/5507/10580/5140/6199/3636/867/3265/572/5837/5499/8835/32/5564/2998/3845/5571/5501/2308/8660/5106/122809/801/808/90673/6655/5836/207/5604/399694/91860/7249/5170/5261/5257/5595/6517/92579/6198/5573/57521/1398/51763/6720/2319/31/23265/9021/2194/9322/5296/25759/2872/5605/3643/5566/208/3991/2997/5500/23433/3099/9470/6654/805/5834/5770/5105/1399/5594/5584/5290/5894/5576/868/2932/5291/10891/5602/1977/5295/253314/5562/3101/5601/10211/10603/5577/5575/2645/5260/673/6009/51422/1978/3551/6194/53358/2203/2889/7248/369/89801/5256/2002/5255/8789	122	KEGG	DLPFC and HIPPO differential development
jxn	hsa04012	ErbB signaling pathway	82/5355	84/6040	0.00266403123561173	0.0438864093024458	0.0318798197724173	5293/2475/8503/4893/6464/27/10000/5599/10718/818/6199/867/3265/572/5058/1027/2065/3845/6655/207/56924/106821730/5604/399694/145957/5579/5336/5595/6416/2064/6776/6198/5578/1398/6777/5609/5296/10298/5582/25759/5605/208/8440/6654/7039/2066/6714/5335/57144/1399/5594/4690/5290/5062/5894/868/2932/5291/374/1950/2549/685/5602/817/5295/9542/1839/815/5601/1026/1956/816/673/3084/1978/4609/5747/25/53358/369/5063/2002	82	KEGG	DLPFC and HIPPO differential development
jxn	hsa04933	AGE-RAGE signaling pathway in diabetic complications	93/5355	96/6040	0.00351634843437187	0.0545910531230806	0.0396558516044574	5590/5293/998/7412/7042/8503/2152/4893/6401/10000/5599/51196/7423/5331/595/3265/5970/50507/1027/3845/1019/1284/2308/1282/7043/207/4088/5330/5579/4313/5336/5595/6776/5578/6777/6774/113026/1277/4089/4772/4087/596/3383/5296/581/208/7040/5581/1281/84812/1285/3552/3553/6772/2335/1286/23236/5332/5335/5594/6300/5600/7048/5580/5290/5333/5291/3576/4790/5602/7424/836/5295/1958/1729/5601/1906/1432/5603/5292/7422/177/5879/3569/1278/5054/4846/3717/7046/1536/1287/2277/1288	93	KEGG	DLPFC and HIPPO differential development
jxn	hsa04066	HIF-1 signaling pathway	92/5355	95/6040	0.00385883403974459	0.0545910531230806	0.0396558516044574	5293/3570/2023/2475/4878/6513/8503/8569/405/10000/5209/80201/3098/387712/8453/818/3939/6199/5970/4055/2597/2026/1027/3479/2321/3091/112399/207/5604/3480/5579/226/5336/6923/1387/5595/2027/2064/6198/5578/4843/6774/596/5296/5582/2872/5605/3643/208/3099/5163/9470/5335/5211/3162/9978/2033/5594/7428/7018/5290/5162/5291/7037/4790/1950/1977/817/5295/253314/815/3101/1906/1026/7422/3459/3569/1956/5054/4846/816/1978/285/6921/284/7010/7099/6194/5160/1536/7076/5230	92	KEGG	DLPFC and HIPPO differential development
jxn	hsa04720	Long-term potentiation	63/5355	64/6040	0.00401148313683979	0.0545910531230806	0.0396558516044574	163688/6195/5567/5906/4893/5532/818/5331/3265/5499/2915/775/5908/2904/3845/3709/10411/5502/5501/801/808/5604/5330/91860/5579/1387/2903/5595/5578/2905/2906/5582/5605/5566/5500/805/5534/23236/5332/468/2033/5594/3708/5894/2891/5530/817/814/2890/815/3710/2911/6196/107/816/673/5533/114/2902/2776/369/6197/27330	63	KEGG	DLPFC and HIPPO differential development
jxn	hsa05218	Melanoma	63/5355	64/6040	0.00401148313683979	0.0545910531230806	0.0396558516044574	5293/1647/8503/4893/10000/5728/2253/1643/595/3265/572/80310/4193/3845/1019/3479/2254/5925/207/2252/5604/3480/999/5595/7157/27006/4616/5296/581/5605/208/1869/5594/5155/4286/5290/5894/5291/5156/2250/1950/2247/56034/5295/51426/8817/2255/2246/5159/1871/1026/578/1956/4233/5154/3082/1021/673/8822/26281/2260/10912/369	63	KEGG	DLPFC and HIPPO differential development
jxn	hsa00330	Arginine and proline metabolism	45/5355	45/6040	0.00434871124001125	0.0558938463051559	0.0406022223033922	113451/6723/79814/8659/223/29920/112817/5033/5832/2805/4942/57571/1610/217/4842/384/112849/1152/1159/548596/2628/2806/224/112483/4843/5831/55748/84735/2593/4953/54498/5625/51056/1160/501/8974/262/383/4846/65263/219/6611/6303/4128/4129	45	KEGG	DLPFC and HIPPO differential development
jxn	hsa05205	Proteoglycans in cancer	173/5355	183/6040	0.00446448528734071	0.0558938463051559	0.0406022223033922	5293/998/5567/7482/4660/7042/2475/3339/54361/6548/8503/4893/7483/10000/5328/355/51196/27250/3688/288/818/60495/960/6199/595/2017/3316/867/23365/3265/22800/5499/7481/5058/8322/5962/81029/5777/1975/2065/4193/10818/5781/3845/3709/7480/3678/967/4659/4060/1634/3479/5501/5829/3091/6655/207/7057/5604/8826/3480/5170/84309/5579/4313/5336/7023/5595/2064/7484/3690/6198/5578/7157/7448/6774/7473/1655/71/6093/4087/5296/9138/5582/5605/5566/208/7040/5329/6237/54776/5500/3685/80326/2817/9475/6382/6654/7855/2066/2335/6714/5335/6385/7074/5594/7477/6300/5600/3708/1499/2317/22808/5290/5894/7476/387/7474/3059/3693/5291/287/2247/2549/3791/10855/817/836/3673/5295/7478/29102/1839/815/3710/1432/5603/1026/7422/2099/81578/7430/5879/1956/858/857/4233/51384/2318/6608/60/816/3082/7472/673/6469/7976/6383/8323/4609/2260/286/5747/1514/7099/6194/5727/7410/369/4478/2002/2719/2316	173	KEGG	DLPFC and HIPPO differential development
jxn	hsa01522	Endocrine resistance	90/5355	93/6040	0.00464293930969346	0.0558938463051559	0.0406022223033922	5293/1031/5567/2475/8503/4893/4853/6464/10000/5599/6199/595/3265/572/1027/6667/4193/3845/112/1019/3479/5925/2353/196883/6655/2100/207/3714/54567/5604/3480/399694/113/4313/115/5595/2064/6198/7157/9611/5469/596/10498/5296/10683/581/25759/5605/5566/4854/208/109/6654/6714/8202/2778/182/1869/5594/1565/107987478/107987479/1564/6300/5600/5290/5894/111/5291/5602/108/5295/1839/5601/1871/1432/5603/1026/2099/4855/28514/2852/107/1956/673/114/5747/53358/4851/369	90	KEGG	DLPFC and HIPPO differential development
jxn	hsa04015	Rap1 signaling pathway	182/5355	193/6040	0.00507405838176152	0.058821491610791	0.0427289126885181	163688/5590/5293/998/2773/1435/5906/260425/1944/1942/83593/5909/8503/23566/4893/57568/10000/54518/51196/3688/56288/2253/2263/1500/7423/5331/6494/3265/10235/80310/1813/5908/57121/2904/3845/10411/112/4254/3479/2254/2321/26037/801/808/196883/5587/207/7057/2252/83660/5604/3480/5330/91860/5579/27040/3683/3684/113/50855/999/115/2903/5595/9564/136/5606/3690/4804/5578/5608/5881/1398/3674/8631/71/84552/27006/1943/5296/23094/7408/5582/5605/3643/9170/208/25865/6237/2357/25780/5899/11069/9855/375189/109/23683/805/23236/5332/3397/6714/5335/2778/7074/3689/1399/5594/5880/5155/6300/5600/1499/2771/22808/5584/5290/5894/387/9223/111/5291/5217/2261/5156/3815/2250/1950/2247/9693/3791/56034/7424/108/5295/2149/8817/2264/10636/2533/2255/51735/64411/2246/1436/5159/3937/1432/5603/7422/4301/1268/5879/5898/107/1956/2770/4233/5154/60/9771/9863/3082/889/9732/673/8822/285/26281/2260/284/114/7010/2902/7094/2776/1902/2889/5900/7410/2846/2277	182	KEGG	DLPFC and HIPPO differential development
jxn	hsa04120	Ubiquitin mediated proteolysis	125/5355	131/6040	0.005513685339311	0.0615076500676823	0.0446801829985518	10277/991/118424/26232/10401/55585/64326/7321/8945/8453/9886/26091/1643/330/329/8065/9354/867/7189/9246/27339/1642/84447/4193/89910/26259/7334/51434/51433/8451/8881/8554/5371/92912/7337/8924/4734/8925/55070/10273/7329/23295/11060/6923/6477/51529/7326/672/996/4591/64750/63893/9021/23327/9063/51343/51588/10054/10055/9817/27338/9040/57448/10477/140739/55120/64682/8452/9320/83737/11065/326/7327/7332/23759/9978/7428/7325/7324/9616/7318/9039/868/25847/29945/3093/8916/55236/25898/7323/10393/55294/134111/6502/26272/4214/7320/7322/1161/6500/8697/23291/9820/51465/5071/51619/8454/9690/57154/7328/23221/11059/55284/6921/51366/54926/22954/29882/7317/7319/331/4281/10075/90293/8450	125	KEGG	DLPFC and HIPPO differential development
